log2FC	AveExpr	t	pvalue	adj_pvalue	B	Protein	comparison	confounders
-0.3006319402601767	0.9379665541774956	-2.9396634149044796	0.004057214836061222	0.9433565012660676	-1.9870959757443551	POSTN	toxicity: yes vs no	country, cancer_type, Sex
-0.3920194952378755	0.6170583891620386	-2.835904905677556	0.005502717507393936	0.9433565012660676	-2.2306244904373207	PIP	toxicity: yes vs no	country, cancer_type, Sex
-0.35052154222158416	2.5922985976802666	-2.834669676086524	0.005522464516722944	0.9433565012660676	-2.2334797348858397	MAN2A2	toxicity: yes vs no	country, cancer_type, Sex
-0.3663765403036243	1.1729052932280863	-2.826678157334449	0.0056517967091859744	0.9433565012660676	-2.2519270515611685	ERP44	toxicity: yes vs no	country, cancer_type, Sex
-0.34069203324244235	1.91974942965281	-2.7996622853632798	0.006109806689955832	0.9433565012660676	-2.313966129944895	LGALS3	toxicity: yes vs no	country, cancer_type, Sex
-0.4131545441594714	0.8555307434316538	-2.768151689859143	0.006686721930512972	0.9433565012660676	-2.3856937884424787	ITGA7	toxicity: yes vs no	country, cancer_type, Sex
-0.3681855184148787	0.6872451577940926	-2.7624351626761805	0.006796560299977847	0.9433565012660676	-2.3986329949203524	SDK2	toxicity: yes vs no	country, cancer_type, Sex
-0.220157599233628	0.2072072072072072	-2.7347580399466223	0.007351976188619819	0.9433565012660676	-2.4609596445562825	IGHV3-64D genes	toxicity: yes vs no	country, cancer_type, Sex
-0.4580165014896802	1.8286522475434832	-2.720765813719337	0.007648214692097492	0.9433565012660676	-2.4922667051076988	ITGB2	toxicity: yes vs no	country, cancer_type, Sex
-0.4066432648656395	2.5789712971886485	-2.682909201573133	0.008504903716534397	0.9433565012660676	-2.5762850956023953	UMOD	toxicity: yes vs no	country, cancer_type, Sex
-0.2457417176560699	2.8489405862341366	-2.6822949132344265	0.00851949594757441	0.9433565012660676	-2.5776401731919005	KIT	toxicity: yes vs no	country, cancer_type, Sex
-0.3407086639991954	1.370073874185726	-2.6781187789143033	0.008619302278494546	0.9433565012660676	-2.586845422780704	SEMA3F	toxicity: yes vs no	country, cancer_type, Sex
-0.22407807831969695	0.15995394146093217	-2.617857417120556	0.01018241237265684	0.9433565012660676	-2.718310014046248	SERPINB5	toxicity: yes vs no	country, cancer_type, Sex
-0.08506862914767321	4.754459874292448	-2.603842906533045	0.010580809233608176	0.9433565012660676	-2.748515686262789	VCAM1	toxicity: yes vs no	country, cancer_type, Sex
-0.27458984972507783	0.36036036036036034	-2.591961346774506	0.010929531094015559	0.9433565012660676	-2.7740148610965676	DEPDC7	toxicity: yes vs no	country, cancer_type, Sex
-0.6367474496428395	0.5397067585199166	-2.55857465710635	0.011965567916505023	0.9433565012660676	-2.8451276988263703	FLG	toxicity: yes vs no	country, cancer_type, Sex
-0.10644861069694223	2.8849695338841155	-2.5549831479623633	0.012082122722059361	0.9433565012660676	-2.852730050640499	ALCAM	toxicity: yes vs no	country, cancer_type, Sex
-0.1458565536583964	0.08108108108108109	-2.460184338719244	0.015551614211927524	0.9433565012660676	-3.050037258441575	TUFM	toxicity: yes vs no	country, cancer_type, Sex
-0.5535921917946878	1.9513951497322062	-2.4500035902319914	0.01597268318961572	0.9433565012660676	-3.070839541908798	TNN	toxicity: yes vs no	country, cancer_type, Sex
-0.2338133833927195	0.25225225225225223	-2.445337870282018	0.016169030459622487	0.9433565012660676	-3.080347746336019	SEMA4A	toxicity: yes vs no	country, cancer_type, Sex
-0.15226854677478907	1.3109260138968322	-2.4341222921691763	0.01664984658641645	0.9433565012660676	-3.1031388141640033	DDT	toxicity: yes vs no	country, cancer_type, Sex
0.22130120554699095	0.15621486489085248	2.431185992676472	0.01677781275120317	0.9433565012660676	-3.1090904606187033	CDH15	toxicity: yes vs no	country, cancer_type, Sex
-0.1234404186115996	3.183367421084235	-2.4087749163741816	0.017783707625187918	0.9433565012660676	-3.1543080253507276	CTBS	toxicity: yes vs no	country, cancer_type, Sex
-0.10052867048405023	4.631828654085108	-2.4053337626038913	0.017942819219069043	0.9433565012660676	-3.161218437558628	CNTN1	toxicity: yes vs no	country, cancer_type, Sex
-0.1278144910169654	1.7598456084784333	-2.3859670987100636	0.01886211014398811	0.9433565012660676	-3.1999476377420484	ANKRD26	toxicity: yes vs no	country, cancer_type, Sex
-0.18772679127424452	0.18018018018018017	-2.3702934420552118	0.019636454546719802	0.9433565012660676	-3.2310894057745645	IGHV1-46	toxicity: yes vs no	country, cancer_type, Sex
-0.07931148777588515	3.932755544231796	-2.358301770019024	0.02024778185331595	0.9433565012660676	-3.254793048077443	DPP4	toxicity: yes vs no	country, cancer_type, Sex
-0.253459583422345	0.4864864864864865	-2.3498412981643937	0.02068916884445659	0.9433565012660676	-3.2714526716648273	SELPLG	toxicity: yes vs no	country, cancer_type, Sex
-0.106812496493355	2.994694491475227	-2.340926248205419	0.021163460312816434	0.9433565012660676	-3.288950046030925	CDH6	toxicity: yes vs no	country, cancer_type, Sex
-0.0970696799558754	0.036036036036036036	-2.3253785862281706	0.02201364305103877	0.9433565012660676	-3.319324016839243	ELANE	toxicity: yes vs no	country, cancer_type, Sex
-0.1825388518393507	2.9280341257439515	-2.3189296931516465	0.02237503793363631	0.9433565012660676	-3.331869894876713	CNTN4	toxicity: yes vs no	country, cancer_type, Sex
-0.26004847098016004	1.531558671515508	-2.3168268383510724	0.02249400788277148	0.9433565012660676	-3.335954164738514	COL5A1	toxicity: yes vs no	country, cancer_type, Sex
-0.13191049285120426	2.8593991335590503	-2.313969043551501	0.02265658302619613	0.9433565012660676	-3.3414994402635902	DPEP2	toxicity: yes vs no	country, cancer_type, Sex
-0.17905639442413035	2.5646458180983043	-2.313679860152576	0.022673091766157352	0.9433565012660676	-3.342060233974832	ADGRL4	toxicity: yes vs no	country, cancer_type, Sex
-0.0430799403653781	4.398568164719648	-2.305742894898239	0.02313035201777252	0.9433565012660676	-3.3574275295606846	A1BG	toxicity: yes vs no	country, cancer_type, Sex
-0.4194428982210844	1.0913134722483917	-2.296810471601995	0.023654661990571025	0.9433565012660676	-3.3746660181082353	DLD	toxicity: yes vs no	country, cancer_type, Sex
