log2FC	AveExpr	t	pvalue	adj_pvalue	B	Protein	comparison	confounders
-1.0000000000000007	0.9824561403508771	-40.54756056715154	8.439876739380356e-40	5.626584492920398e-37	77.1385036879791	PIBF1	TP: T2 vs T0	country, Sex, cancer_type
-1	0.017543859649122806	-40.547560567151514	8.439876739380597e-40	5.626584492920398e-37	77.13850368797907	PRMT8 genes	TP: T2 vs T0	country, Sex, cancer_type
0.9999999999999998	0.9824561403508771	40.547560567151514	8.439876739380597e-40	5.626584492920398e-37	77.13850368797907	ICAM2	TP: T2 vs T0	country, Sex, cancer_type
0.32192809488736174	2.316280233573552	13.053398925713001	1.0758570995886335e-17	5.379285497943167e-15	30.073297265527536	B4GAT1	TP: T2 vs T0	country, Sex, cancer_type
-3.169925001442318	3.164671222562931	-5.594669588790645	9.376992830905546e-7	3.750797132362218e-4	5.204871321308491	PAM	TP: T2 vs T0	country, Sex, cancer_type
-2.3219280948873644	2.4046343194351616	-5.167797677094046	4.192165793940203e-6	0.0013973885979800676	3.7403739891450103	IL1R2	TP: T2 vs T0	country, Sex, cancer_type
-1.000000000000001	0.9649122807017544	-5.0301942906486286	6.754112469824653e-6	0.0015009138821833004	3.275271969005929	SH2D6	TP: T2 vs T0	country, Sex, cancer_type
1.0000000000000002	0.9649122807017544	5.030194290648626	6.754112469824702e-6	0.0015009138821833004	3.275271969005918	IGHV3OR16-13	TP: T2 vs T0	country, Sex, cancer_type
0.9999999999999997	0.9649122807017544	5.03019429064862	6.754112469824851e-6	0.0015009138821833004	3.2752719690058987	PIEZO2	TP: T2 vs T0	country, Sex, cancer_type
-1.3219280948873622	2.1307952672017083	-4.38022687678655	6.1005657262336465e-5	0.012201131452467293	1.1398379956475795	GM2A	TP: T2 vs T0	country, Sex, cancer_type
-1.5849625007211543	1.3005936407430843	-4.007628601208084	2.050281243486426e-4	0.03727784079066229	-0.02635915125927646	NOTCH3	TP: T2 vs T0	country, Sex, cancer_type
-1.0000000000000016	0.9473684210526315	-3.789140323500795	4.0871200281282407e-4	0.0680395481372561	-0.6857746950205366	ZIK1	TP: T2 vs T0	country, Sex, cancer_type
1.9999999999999964	1.5548081143513843	3.7638074127029775	4.4225706289216467e-4	0.0680395481372561	-0.7609419916708182	PTK7	TP: T2 vs T0	country, Sex, cancer_type
-1.0000000000000002	0.9473684210526315	-3.612277759599345	7.052965865515212e-4	0.09933935521016507	-1.2046153577041299	HINFP	TP: T2 vs T0	country, Sex, cancer_type
-2.000000000000004	1.9861929720800817	-3.5942836407607386	7.45045164076238e-4	0.09933935521016507	-1.2566053474986294	CAPNS1	TP: T2 vs T0	country, Sex, cancer_type
-1.584962500721161	2.1986957688001763	-3.5390462898513597	8.808875270305957e-4	0.11011094087882446	-1.4152477181422327	PSMA5	TP: T2 vs T0	country, Sex, cancer_type
1.0000000000000004	0.08771929824561403	3.2202759149035027	0.002257515063290878	0.26518972777669436	-2.301062965711915	TBC1D31	TP: T2 vs T0	country, Sex, cancer_type
-0.584962500721157	1.5439125006705492	-3.20092763963161	0.002386707549990249	0.26518972777669436	-2.3531109348561756	HYDIN	TP: T2 vs T0	country, Sex, cancer_type
-0.5025003405291839	4.04791303379611	-3.1812364959892245	0.00252532653854562	0.26582384616269683	-2.4058698330485706	TTR	TP: T2 vs T0	country, Sex, cancer_type
-1.5849625007211592	1.6455085529731794	-2.995342802546287	0.0042635593528472715	0.42635593528472715	-2.8931286140582078	CBLN1	TP: T2 vs T0	country, Sex, cancer_type
-1.0000000000000016	0.9122807017543859	-2.945252481440936	0.004895349975750837	0.4411895556598912	-3.0209744238853737	LONRF3	TP: T2 vs T0	country, Sex, cancer_type
-1.000000000000004	2.730790531177437	-2.936533393031516	0.005013866826899135	0.4411895556598912	-3.0430741706567765	GSS	TP: T2 vs T0	country, Sex, cancer_type
-2.807354922057605	2.51736187471892	-2.9322056882535237	0.005073679890088749	0.4411895556598912	-3.054026256329923	PTPRZ1	TP: T2 vs T0	country, Sex, cancer_type
-1.0000000000000004	0.08771929824561403	-2.83701213035574	0.006569575827622213	0.5407671826463993	-3.2920289124945135	GOT2	TP: T2 vs T0	country, Sex, cancer_type
-2.5849625007211667	3.1078511942142093	-2.826398233535712	0.006759589783079992	0.5407671826463993	-3.318217296720142	UGP2	TP: T2 vs T0	country, Sex, cancer_type
-2.0000000000000053	1.6410124417430847	-2.762870245363183	0.008007332010067808	0.545795776378731	-3.473474784474551	SUSD5	TP: T2 vs T0	country, Sex, cancer_type
-0.4594316186373022	3.5335180836362676	-2.753404647332112	0.008210470409965412	0.545795776378731	-3.4963874664280157	CDH1	TP: T2 vs T0	country, Sex, cancer_type
1.0000000000000027	0.08771929824561403	2.735741055424605	0.008602298716614557	0.545795776378731	-3.538989977540745	CELA3A	TP: T2 vs T0	country, Sex, cancer_type
1.0000000000000016	0.9122807017543859	2.735741055424599	0.008602298716614689	0.545795776378731	-3.538989977540755	LECT2	TP: T2 vs T0	country, Sex, cancer_type
-1.0000000000000002	0.9122807017543859	-2.735741055424598	0.008602298716614717	0.545795776378731	-3.53898997754076	NIBAN3	TP: T2 vs T0	country, Sex, cancer_type
-1.5849625007211583	1.5665367838863038	-2.7314546563758237	0.00869994485805935	0.545795776378731	-3.54929783962821	NECTIN1	TP: T2 vs T0	country, Sex, cancer_type
-0.7369655941662074	2.141943899191177	-2.7241841520338212	0.008867906515380657	0.545795776378731	-3.5667545680303254	GNPTG	TP: T2 vs T0	country, Sex, cancer_type
-2.807354922057608	3.5467993633578963	-2.69852619656501	0.009484778170773618	0.545795776378731	-3.6280849793981647	RELN	TP: T2 vs T0	country, Sex, cancer_type
-1.0000000000000004	0.9122807017543859	-2.6761071872057216	0.010055796949186175	0.545795776378731	-3.6813201300764438	MAGEA4	TP: T2 vs T0	country, Sex, cancer_type
-1.0000000000000009	0.15789473684210525	-2.6733127778440577	0.010129140688314718	0.545795776378731	-3.687932394175584	DDX56	TP: T2 vs T0	country, Sex, cancer_type
-0.9999999999999998	0.9122807017543859	-2.661586397650817	0.010442298554395952	0.545795776378731	-3.7156235943369214	COL5A2	TP: T2 vs T0	country, Sex, cancer_type
-0.6374299206152947	3.569381263194401	-2.659475682862206	0.010499599712944967	0.545795776378731	-3.7205982543001457	HGFAC	TP: T2 vs T0	country, Sex, cancer_type
-1.0000000000000009	2.2190852499964078	-2.656948089450591	0.010568597267002294	0.545795776378731	-3.726551547941681	CTSB	TP: T2 vs T0	country, Sex, cancer_type
0.9999999999999951	0.9122807017543859	2.6445942204715642	0.010911845153929933	0.545795776378731	-3.7555877490732468	PCNT	TP: T2 vs T0	country, Sex, cancer_type
-1.0000000000000018	0.9122807017543859	-2.634882539758575	0.01118881341576392	0.545795776378731	-3.77834238947485	NBEAL2	TP: T2 vs T0	country, Sex, cancer_type
-1.0000000000000009	0.08771929824561403	-2.6348825397585722	0.011188813415763985	0.545795776378731	-3.77834238947485	ENPP7	TP: T2 vs T0	country, Sex, cancer_type
0.9999999999999956	0.8947368421052632	2.563502474304219	0.013430094064074272	0.6395282887654415	-3.9436388624965697	SLC49A4	TP: T2 vs T0	country, Sex, cancer_type
-3.000000000000005	2.9911117234573057	-2.5370916155526952	0.014358075682957671	0.6606003562751549	-4.003920145106376	SVEP1	TP: T2 vs T0	country, Sex, cancer_type
-1.321928094887363	2.2879463676241505	-2.5322820819440364	0.014533207838053407	0.6606003562751549	-4.014845997835989	ART3	TP: T2 vs T0	country, Sex, cancer_type
-1.2223924213364485	2.3803415271869115	-2.4447881255947	0.018076640521858044	0.8034062454159131	-4.210796501398459	GRN	TP: T2 vs T0	country, Sex, cancer_type
