log2FC	AveExpr	t	pvalue	adj_pvalue	B	Protein	comparison	confounders
-0.006984502835196915	0.9444444444444444	-0.06429628380935248	0.948828765062725	1	-5.730355695387407	GBP6	TP: T1 vs T0	country, cancer_type, Sex
-0.008211536852886323	0.08333333333333333	-0.06394790893967961	0.9491056432870546	1	-5.730375882511857	TNNC1	TP: T1 vs T0	country, cancer_type, Sex
0.04726209855236618	1.0843969382105407	0.06362088428351723	0.9493655586366294	1	-5.73039473267139	KRT17	TP: T1 vs T0	country, cancer_type, Sex
0.01809085285878853	0.603258159832399	0.06309309523726599	0.9497850506398056	1	-5.730424951329792	NUTF2	TP: T1 vs T0	country, cancer_type, Sex
0.008509412705721697	2.7705941563632437	0.063063215185788	0.9498088000250049	1	-5.7304266545889035	ROBO4	TP: T1 vs T0	country, cancer_type, Sex
0.018372274299279567	0.8054407120108853	0.0627669301425461	0.9500442969558542	1	-5.730443500127457	CD36	TP: T1 vs T0	country, cancer_type, Sex
-0.018041613633565268	1.9828830442067331	-0.062137708599502	0.9505444371873724	1	-5.730479011939073	NOMO3 genes	TP: T1 vs T0	country, cancer_type, Sex
0.012529255312495713	0.17426901045172283	0.061869212485322844	0.9507578588197902	1	-5.730494056336705	PSMD11	TP: T1 vs T0	country, cancer_type, Sex
-0.008274089161013354	2.5431046926021748	-0.06177949392217822	0.9508291749213542	1	-5.730499068934286	IGFBP7	TP: T1 vs T0	country, cancer_type, Sex
-0.009128685653590818	3.122469564019822	-0.06101886638308451	0.9514338036520273	1	-5.730541273141805	CA2	TP: T1 vs T0	country, cancer_type, Sex
0.028924785467535186	1.3644520347841347	0.06084064636820333	0.95157547622493	1	-5.730551086265023	CAST	TP: T1 vs T0	country, cancer_type, Sex
0.015023531510486028	0.5406223958834135	0.06016127961789404	0.952115539909343	1	-5.7305882302156395	PSMD13	TP: T1 vs T0	country, cancer_type, Sex
-0.004237602390998685	3.502457139226891	-0.05920175512946501	0.9528783532574268	1	-5.7306399811010165	CDH1	TP: T1 vs T0	country, cancer_type, Sex
0.006491328827201687	0.0625	0.05898440436431015	0.9530511512520982	1	-5.73065158809902	RNASE3	TP: T1 vs T0	country, cancer_type, Sex
0.005970980187087499	0.04861111111111111	0.05864926178036286	0.9533176003548587	1	-5.730669401772048	EDF1	TP: T1 vs T0	country, cancer_type, Sex
0.021974838693809673	0.4078735800438888	0.05862136171300149	0.9533397820415008	1	-5.7306708801544755	ACTN4	TP: T1 vs T0	country, cancer_type, Sex
0.01874437685987962	0.8227339411475039	0.0583646982205624	0.9535438416539739	1	-5.730684447365472	HLA-C	TP: T1 vs T0	country, cancer_type, Sex
-0.006022646561267886	0.05555555555555555	-0.05745280528486104	0.954268864467349	1	-5.730732168488365	UBA7	TP: T1 vs T0	country, cancer_type, Sex
-0.007051429821136379	0.9166666666666666	-0.057073430201495794	0.9545705072249475	1	-5.73075180058375	MARCHF10	TP: T1 vs T0	country, cancer_type, Sex
-0.005749446940742642	0.9513888888888888	-0.05659588368440151	0.9549502158588937	1	-5.730776328008908	NBL1	TP: T1 vs T0	country, cancer_type, Sex
-0.018141255357333463	2.9622484617173104	-0.05630895875230338	0.9551783616979879	1	-5.730790965749545	TAGLN2	TP: T1 vs T0	country, cancer_type, Sex
0.011545950178321635	0.2708333333333333	0.05628785810924067	0.9551951398357498	1	-5.730792039281688	MAPKBP1	TP: T1 vs T0	country, cancer_type, Sex
0.004019547747840413	4.445793645984512	0.05466798395542908	0.9564832391650842	1	-5.730873252182462	CPN1	TP: T1 vs T0	country, cancer_type, Sex
-0.007806116043284295	0.8958333333333334	-0.05429101659837915	0.9567830144897467	1	-5.730891811449384	HOATZ	TP: T1 vs T0	country, cancer_type, Sex
0.012222404103529039	0.09454659613968894	0.054179818614987496	0.956871443518544	1	-5.730897261542859	MYOM2	TP: T1 vs T0	country, cancer_type, Sex
0.01100249309422921	0.2078111979417068	0.05391716188446379	0.9570803206547593	1	-5.730910090643856	AK2	TP: T1 vs T0	country, cancer_type, Sex
-0.03559949372803972	3.270407492610768	-0.05307577899450818	0.9577494483734693	1	-5.73095076710263	KRT6A	TP: T1 vs T0	country, cancer_type, Sex
-0.015292193488231742	1.0879386287176167	-0.052879538409553395	0.9579055172377333	1	-5.730960162304529	IGLV7-43	TP: T1 vs T0	country, cancer_type, Sex
-0.009547864894276392	0.9069757813151047	-0.05187851787200131	0.9587016476354733	1	-5.731007545590137	SBSN	TP: T1 vs T0	country, cancer_type, Sex
0.016279231640512926	2.0921819316271866	0.051166048596541065	0.9592683132231502	1	-5.731040718708898	COTL1	TP: T1 vs T0	country, cancer_type, Sex
0.004336116214277652	0.034722222222222224	0.05086689797283715	0.9595062502137646	1	-5.731054510656244	AGO2	TP: T1 vs T0	country, cancer_type, Sex
-0.023270217422506345	1.0427429022112582	-0.0501397556958372	0.9600846163207153	1	-5.731087697412984	ARHGAP1	TP: T1 vs T0	country, cancer_type, Sex
-0.011418167938734736	0.22982456600727838	-0.0492586770974559	0.9607854512060301	1	-5.731127269586559	UCHL3	TP: T1 vs T0	country, cancer_type, Sex
0.010943682197231963	0.3958333333333333	0.048680777379435006	0.9612451456919102	1	-5.731152844026608	KPLCE	TP: T1 vs T0	country, cancer_type, Sex
0.005767994100890569	0.06944444444444445	0.04819164027185225	0.9616342435069981	1	-5.731174254531235	SS18	TP: T1 vs T0	country, cancer_type, Sex
-0.005034909808298155	0.05555555555555555	-0.046584181379953515	0.9629130062859665	1	-5.731243093433925	CHMP1B	TP: T1 vs T0	country, cancer_type, Sex
-0.008382225516990242	0.1481934027978099	-0.04642231917641251	0.9630417760130847	1	-5.731249895730344	BOLA2 genes	TP: T1 vs T0	country, cancer_type, Sex
-0.019031376654746524	4.537664529435431	-0.0461437184570654	0.9632634195282606	1	-5.731261548543396	KRT14	TP: T1 vs T0	country, cancer_type, Sex
-0.008841833343840921	2.7267174802552643	-0.0460646010370801	0.9633263626861913	1	-5.731264844937704	NRCAM	TP: T1 vs T0	country, cancer_type, Sex
-0.019336402845619105	0.8389522760525325	-0.04580235956347815	0.9635349948312897	1	-5.7312757306715225	CANX	TP: T1 vs T0	country, cancer_type, Sex
-0.005125296506519494	0.9375	-0.04507981730274358	0.9641098427108417	1	-5.731305402145306	F2RL1	TP: T1 vs T0	country, cancer_type, Sex
-0.00144237579120432	1.5768380215444768	-0.044071658201063596	0.9649119561364286	1	-5.731346014206218	CST6	TP: T1 vs T0	country, cancer_type, Sex
0.01168975193056454	2.6902581766064304	0.0439154946083513	0.9650362065373606	1	-5.731352222848755	FGL1	TP: T1 vs T0	country, cancer_type, Sex
-0.007224359113156886	1.5756370664079227	-0.04386490938710126	0.965076454476578	1	-5.73135422925497	B4GALT1	TP: T1 vs T0	country, cancer_type, Sex
0.006471647796980395	3.3553674606945894	0.04267966925543738	0.9660195118137149	1	-5.731400578646476	CD14	TP: T1 vs T0	country, cancer_type, Sex
-0.006092337766095746	3.9083408569609492	-0.0422971118101675	0.9663239107547055	1	-5.7314152677399095	SLC38A10	TP: T1 vs T0	country, cancer_type, Sex
0.003821441962488903	0.9513888888888888	0.04110434713781885	0.9672730189606361	1	-5.7314602174305564	INTS3	TP: T1 vs T0	country, cancer_type, Sex
0.01835885544239302	1.230990055290196	0.04044176256211012	0.9678002719321588	1	-5.731484631666129	PXDN	TP: T1 vs T0	country, cancer_type, Sex
-0.004361807467269774	3.1568272762627685	-0.03970631911606721	0.968385519148022	1	-5.731511265959278	CFD	TP: T1 vs T0	country, cancer_type, Sex
0.019133648071535614	1.139281037137447	0.039405414370383085	0.9686249764833931	1	-5.731522022406329	DPP3	TP: T1 vs T0	country, cancer_type, Sex
-0.009993172161476438	1.3219611982622221	-0.03778354176930741	0.9699156970608496	1	-5.731578590438924	PSMB4	TP: T1 vs T0	country, cancer_type, Sex
-0.01356172595653593	3.8103263443403685	-0.03776595934786852	0.969929689967082	1	-5.731579190657829	DBH	TP: T1 vs T0	country, cancer_type, Sex
-0.005449462322118848	0.8819444444444444	-0.03698719693696182	0.9705494745281371	1	-5.731605495397783	IMMT	TP: T1 vs T0	country, cancer_type, Sex
0.0015938421589662966	5.191976954199017	0.03681962255497465	0.9706828423620906	1	-5.731611084006947	SERPIND1	TP: T1 vs T0	country, cancer_type, Sex
-0.0038623951767356723	0.05555555555555555	-0.03637456983578099	0.9710370515742197	1	-5.73162580332815	SHMT1	TP: T1 vs T0	country, cancer_type, Sex
-0.014080533191291211	0.9496544032118829	-0.03631907198754096	0.9710812216897349	1	-5.73162762626799	FCRL5	TP: T1 vs T0	country, cancer_type, Sex
0.008947493169929599	0.813951562630209	0.03630993116580302	0.9710884967759317	1	-5.731627926249929	IL6R	TP: T1 vs T0	country, cancer_type, Sex
0.009952486083619427	0.24453142279968906	0.03625611962208656	0.9711313248805231	1	-5.731629690697332	FN3K	TP: T1 vs T0	country, cancer_type, Sex
0.012411759001257572	0.9749895835336552	0.0361363076770415	0.971226682389688	1	-5.731633609857953	NME3	TP: T1 vs T0	country, cancer_type, Sex
-0.013698778424298563	2.505120422065756	-0.03612418996868917	0.9712363268142256	1	-5.731634005517148	WARS1	TP: T1 vs T0	country, cancer_type, Sex
