log2FC	AveExpr	t	pvalue	adj_pvalue	B	Protein	comparison	confounders
-0.7253787370485836	0.5251629167387822	-4.0576449251498365	4.1064693498459785e-4	0.4424759203404443	0.0013139939058239847	PSMD13	Sex: M vs F	country
-0.8215401843486844	0.33899750004807705	-4.028908059860961	4.424759203404443e-4	0.4424759203404443	-0.06006827881662602	UCHL3	Sex: M vs F	country
-0.5127366238423532	5.193480378398473	-3.718059364548666	9.869628582710901e-4	0.5420036054611147	-0.7205105003858652	PZP	Sex: M vs F	country
-0.24571939819508382	3.6631999411311145	-3.5987233471203703	0.001338671423147025	0.5420036054611147	-0.9716189696483823	ENPP2	Sex: M vs F	country
0.3300420004068849	1.3704762504567316	3.4550011276864128	0.001926702917130245	0.5420036054611147	-1.2715370465249087	ST8SIA4	Sex: M vs F	country
-0.7532843722155436	0.26356301985361724	-3.3086377773122506	0.002780959923406024	0.5420036054611147	-1.5735419647019304	PSMD2	Sex: M vs F	country
-0.5485366317854257	0.19182958340544895	-3.3005199453908562	0.0028377898362906095	0.5420036054611147	-1.5901773527383183	USP15	Sex: M vs F	country
-0.6280490790156883	0.21949875002403854	-3.2596217274705532	0.0031415935252456883	0.5420036054611147	-1.6737891470641761	PSMC5	Sex: M vs F	country
0.5351228730529924	2.1982106803158397	3.251145973013501	0.0032083678517381606	0.5420036054611147	-1.6910745091686064	SMPDL3A	Sex: M vs F	country
0.48225565803896864	1.0446616667628208	3.25082531939715	0.00321092073318099	0.5420036054611147	-1.6917281557299866	EPHA1	Sex: M vs F	country
-0.6148524212591099	0.3251629167387823	-3.2379104947648036	0.003315385849022149	0.5420036054611147	-1.7180370131603095	OXSR1	Sex: M vs F	country
-0.47101386855921107	0.1723308333814104	-3.1796472461101732	0.0038287721855269404	0.5420036054611147	-1.8362824343573756	ADD2	Sex: M vs F	country
0.4901456807545719	1.847501658877015	3.170104298007227	0.0039198389621649945	0.5420036054611147	-1.8555786938588046	SUSD5	Sex: M vs F	country
0.5315789473684203	0.43333333333333335	3.1697117921822677	0.003923628812029471	0.5420036054611147	-1.856371918277632	CEP126	Sex: M vs F	country
-0.9650443525676979	0.5207045371091547	-3.1553219450916465	0.00406502704095836	0.5420036054611147	-1.8854285203898713	CCT4	Sex: M vs F	country
-0.9479565783360527	0.48405334799079086	-3.08587502822134	0.0048190476619641345	0.6023809577455168	-2.0249769825596746	CCT5	Sex: M vs F	country
-0.5634665790840087	0.6723308333814104	-3.020979145523648	0.005643372741977517	0.6639262049385314	-2.15430658357924	RAB6A	Sex: M vs F	country
