log2FC	AveExpr	t	pvalue	adj_pvalue	B	Protein	comparison	confounders
-0.5421543060679295	0.9830508474576272	-7.818843838936137	2.539728805593829e-10	5.079457611187658e-7	12.51013977355127	PIEZO2	TP: T2 vs T0	country, cancer_type, toxicity
-0.45784569393206886	0.9830508474576272	-6.602961450490922	2.1684709694945325e-8	1.4456473129963549e-5	8.656285502441474	STC2	TP: T2 vs T0	country, cancer_type, toxicity
-0.45784569393206886	0.9830508474576272	-6.602961450490922	2.1684709694945325e-8	1.4456473129963549e-5	8.656285502441474	ABCC2	TP: T2 vs T0	country, cancer_type, toxicity
0.8471297618319524	0.060762076283409426	5.022973391004158	6.4141993988549e-6	0.00320709969942745	3.654290571345947	PDCD1	TP: T2 vs T0	country, cancer_type, toxicity
-0.9531309629818076	0.8813559322033898	-4.426429933570558	4.967299780459173e-5	0.019869199121836694	1.8488251372782818	PFKFB3	TP: T2 vs T0	country, cancer_type, toxicity
-2.467165109857069	4.735350141606577	-4.050539279221174	1.7173114669620355e-4	0.05724371556540118	0.7575894255179412	KRT5	TP: T2 vs T0	country, cancer_type, toxicity
-0.45649408472204456	0.9661016949152542	-3.947993636745257	2.38973893188066e-4	0.0682782551965903	0.4676532121824879	ERLEC1	TP: T2 vs T0	country, cancer_type, toxicity
0.9308055590891744	0.15254237288135594	3.6512593650452634	6.08328745550952e-4	0.1514711574344686	-0.349741596412791	SMPD1	TP: T2 vs T0	country, cancer_type, toxicity
-1.1562503739545718	2.2169865678012868	-3.6143663508696826	6.816202084551087e-4	0.1514711574344686	-0.4489539430689451	ARHGDIB	TP: T2 vs T0	country, cancer_type, toxicity
0.9036700165373359	0.1694915254237288	3.498968321093412	9.693532393680356e-4	0.19387064787360714	-0.7555767291155249	SRL	TP: T2 vs T0	country, cancer_type, toxicity
0.8429571182140503	0.1624569915376467	3.3276231068701474	0.0016177942204238347	0.2941444037134245	-1.1999722535762984	REG1B	TP: T2 vs T0	country, cancer_type, toxicity
-0.5090160284951013	0.9491525423728814	-3.2265975100797966	0.002174410207400351	0.3624017012333918	-1.4555364387663836	SCAF1	TP: T2 vs T0	country, cancer_type, toxicity
0.90848015519654	0.2542372881355932	3.1238153704485203	0.00292290434690407	0.4496775918313954	-1.7103665692219705	ENPP1	TP: T2 vs T0	country, cancer_type, toxicity
-0.9854617852332113	1.4039506362165928	-2.973894632766208	0.004457649692897307	0.6368070989853296	-2.072249158133882	STAG1	TP: T2 vs T0	country, cancer_type, toxicity
-0.4562794173769228	0.9491525423728814	-2.9351296450186153	0.004962282592579998	0.6616376790106665	-2.1638526583215807	TACC2	TP: T2 vs T0	country, cancer_type, toxicity
-1.121582532251974	2.24221503736484	-2.896946692827261	0.005510881840818788	0.6888602301023485	-2.2532673459883754	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
-0.4428189797735643	0.9491525423728814	-2.8128436411209963	0.006923568408100093	0.8023735579254648	-2.447311274184737	ZNF3	TP: T2 vs T0	country, cancer_type, toxicity
-0.5090160284951013	0.9322033898305084	-2.797166807363997	0.0072213620213291835	0.8023735579254648	-2.48303210483474	AFF2	TP: T2 vs T0	country, cancer_type, toxicity
0.5015026714158504	0.06779661016949153	2.7066947827980368	0.009183555628234665	0.9666900661299647	-2.6863604764887485	PMVK	TP: T2 vs T0	country, cancer_type, toxicity
-0.8670175550184447	0.711864406779661	-2.637124198685085	0.011013423986927394	1	-2.8393800361195214	LAMA1	TP: T2 vs T0	country, cancer_type, toxicity
-0.30937094931368536	4.105771585240154	-2.6081602476888213	0.011869149772737966	1	-2.9022128843772266	APOL1	TP: T2 vs T0	country, cancer_type, toxicity
-0.5600143867662903	2.511073553264458	-2.597887426490258	0.012186946234869473	1	-2.924373422383972	PSMB1	TP: T2 vs T0	country, cancer_type, toxicity
0.7636751049484796	0.22033898305084745	2.5614991272484318	0.013376037617214953	1	-3.00234037818436	MAPKBP1	TP: T2 vs T0	country, cancer_type, toxicity
-0.8254993003434677	0.576271186440678	-2.556567068043602	0.013545086117886	1	-3.0128440397651652	RAC1	TP: T2 vs T0	country, cancer_type, toxicity
0.9289056730157805	0.31787944918921135	2.549422718136763	0.013793407708086208	1	-3.028031935185114	PRR4	TP: T2 vs T0	country, cancer_type, toxicity
-0.5832258324655415	1.7505798731380395	-2.539952842860931	0.014128934384006565	1	-3.048113829281911	PLXND1	TP: T2 vs T0	country, cancer_type, toxicity
-0.4942853006030168	3.2833148951281954	-2.5292851894264454	0.014515763545282665	1	-3.0706676246287183	YWHAE	TP: T2 vs T0	country, cancer_type, toxicity
-0.44411493448670536	0.9322033898305084	-2.4933459703681318	0.015890727036124815	1	-3.146116873426428	FREM2	TP: T2 vs T0	country, cancer_type, toxicity
-0.484687062714666	0.9152542372881356	-2.4901435655378665	0.016018791686673757	1	-3.152799674943598	EP400	TP: T2 vs T0	country, cancer_type, toxicity
-0.5136114998091832	0.9152542372881356	-2.483834959547799	0.01627380860811205	1	-3.1659451908156315	SRBD1	TP: T2 vs T0	country, cancer_type, toxicity
-0.7631901157613528	0.7457627118644068	-2.451646432525772	0.017633019371046908	1	-3.2326169204958632	GPC1	TP: T2 vs T0	country, cancer_type, toxicity
-0.501502671415849	0.9152542372881356	-2.430998485685361	0.018557986623503518	1	-3.275029683060275	GCKR	TP: T2 vs T0	country, cancer_type, toxicity
0.9255678001810752	3.0080430973703325	2.389567641590735	0.020546819938780114	1	-3.359287241297005	FUCA2	TP: T2 vs T0	country, cancer_type, toxicity
-1.1565033830260707	1.309018218505239	-2.3707626094128464	0.02151107923514303	1	-3.397155631225826	ARPC3	TP: T2 vs T0	country, cancer_type, toxicity
0.453115061696985	0.0847457627118644	2.3701375750983065	0.021543813988354473	1	-3.3984102385427404	IFITM2	TP: T2 vs T0	country, cancer_type, toxicity
-0.7877015083446784	1.3118389835397666	-2.36457326697905	0.021837204757560878	1	-3.40956775400092	ST8SIA4	TP: T2 vs T0	country, cancer_type, toxicity
