log2FC	AveExpr	t	pvalue	adj_pvalue	B	Protein	comparison	confounders
-1.0000000000000009	0.9811320754716981	-46.31424270972588	4.191210107558671e-40	8.382420215117343e-37	70.75657976891709	PIBF1	TP: T2 vs T0	country, cancer_type, toxicity
-3.277815794341179	3.242248319334804	-6.680050597856394	2.816029204524949e-8	2.816029204524949e-5	8.889818908761459	PAM	TP: T2 vs T0	country, cancer_type, toxicity
-2.5333432624763823	2.3696268871598454	-6.070339106416941	2.3106792414524058e-7	1.374879904595421e-4	6.849170324068965	IL1R2	TP: T2 vs T0	country, cancer_type, toxicity
1.0494585589337775	0.03773584905660377	6.01985095132012	2.749759809190842e-7	1.374879904595421e-4	6.680654197897314	PDCD1	TP: T2 vs T0	country, cancer_type, toxicity
-0.9880258225739285	0.9622641509433962	-5.44725701787147	1.9579613867875916e-6	5.594175390821742e-4	4.7819041963694415	HINFP	TP: T2 vs T0	country, cancer_type, toxicity
-0.9880258225739285	0.9622641509433962	-5.44725701787147	1.9579613867875916e-6	5.594175390821742e-4	4.7819041963694415	SH2D6	TP: T2 vs T0	country, cancer_type, toxicity
0.9880258225739276	0.03773584905660377	5.447257017871467	1.9579613867876094e-6	5.594175390821742e-4	4.781904196369434	CELA3A	TP: T2 vs T0	country, cancer_type, toxicity
-3.4959490003486495	3.646625740882614	-5.355528659624222	2.6748736188791476e-6	6.687184047197869e-4	4.48068775765688	RELN	TP: T2 vs T0	country, cancer_type, toxicity
-1.2686445731106475	2.0859995731417182	-4.783439675190016	1.8272164303740918e-5	0.004060480956386871	2.630662855683762	GM2A	TP: T2 vs T0	country, cancer_type, toxicity
-1.1483756768013333	0.9245283018867925	-4.366575330649374	7.146981622926226e-5	0.014293963245852451	1.324678795637503	LONRF3	TP: T2 vs T0	country, cancer_type, toxicity
-1.693031502965297	2.153543620984348	-4.238343358826883	1.078586331834433e-4	0.018123996938431308	0.9321931457633914	PSMA5	TP: T2 vs T0	country, cancer_type, toxicity
-2.2982188584270005	2.7808291285884215	-4.235782764931377	1.0874398163058785e-4	0.018123996938431308	0.9244054881729378	EXT1	TP: T2 vs T0	country, cancer_type, toxicity
-0.530716368179925	0.018867924528301886	-4.175049649854336	1.3194412006376185e-4	0.018849160009109345	0.7402874072046393	PRMT8 genes	TP: T2 vs T0	country, cancer_type, toxicity
0.5307163681799238	0.9811320754716981	4.175049649854327	1.319441200637654e-4	0.018849160009109345	0.7402874072046126	ICAM2	TP: T2 vs T0	country, cancer_type, toxicity
-1.0374843815077057	0.9433962264150944	-4.152802232436941	1.4159437041544738e-4	0.01887924938872632	0.6731316777192147	NIBAN3	TP: T2 vs T0	country, cancer_type, toxicity
-1.7871692476022627	1.683189151297171	-4.081435234094535	1.7741091755750434e-4	0.022176364694688044	0.4587835135606584	CBLN1	TP: T2 vs T0	country, cancer_type, toxicity
-0.9757392753019585	0.9433962264150944	-4.011439107625799	2.21010447690904e-4	0.02600122914010635	0.25020186740203076	ZIK1	TP: T2 vs T0	country, cancer_type, toxicity
-0.9760516451478558	0.9433962264150944	-3.878873036683031	3.3371856694877703e-4	0.037079840772086335	-0.1401222212994977	NBEAL2	TP: T2 vs T0	country, cancer_type, toxicity
-1.074304979990143	2.739357118061967	-3.7957987424419044	4.308123045878381e-4	0.045348663640825064	-0.38141589359407746	GSS	TP: T2 vs T0	country, cancer_type, toxicity
0.17085250933370677	2.3158539798894906	3.734969655556994	5.186322637237466e-4	0.05186322637237466	-0.5564008838050052	B4GAT1	TP: T2 vs T0	country, cancer_type, toxicity
-0.46928363182007493	0.018867924528301886	-3.69176942748548	5.912110756104333e-4	0.053746461419130295	-0.6797744963265862	RABGGTA	TP: T2 vs T0	country, cancer_type, toxicity
-0.46928363182007493	0.018867924528301886	-3.69176942748548	5.912110756104333e-4	0.053746461419130295	-0.6797744963265862	WRAP73	TP: T2 vs T0	country, cancer_type, toxicity
-3.2969501411877675	3.103809783781704	-3.6489055281832394	6.728193525514851e-4	0.056312178936028065	-0.8014313030083029	SVEP1	TP: T2 vs T0	country, cancer_type, toxicity
-1.3346906436341888	1.3012058966210094	-3.6474628121631083	6.757461472323369e-4	0.056312178936028065	-0.8055127410587772	NOTCH3	TP: T2 vs T0	country, cancer_type, toxicity
-1.1466885818433334	2.2234717558494435	-3.458791733659249	0.0011841272998904236	0.09473018399123388	-1.3315149899760277	CTSB	TP: T2 vs T0	country, cancer_type, toxicity
-0.732142620585448	2.319450745650687	-3.4430558293646163	0.0012400736256084068	0.09539027889295437	-1.3746679170909708	ICAM3	TP: T2 vs T0	country, cancer_type, toxicity
-1.7647679547025477	1.9659448585012713	-3.4028905658929496	0.0013945268403428956	0.10329828446984413	-1.484293830931109	CAPNS1	TP: T2 vs T0	country, cancer_type, toxicity
