Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Cellular Response To Hormone Stimulus (GO:0032870),-0.9959657085224407,-5.576624420222725,0.07356948228882834,0.8440386503931137,1.0,2/16,0.55%,LEP;CTSL
prerank,Neuron Projection Morphogenesis (GO:0048812),-0.9959555106167844,-5.575558513733212,0.06871345029239766,0.8217859928607606,1.0,1/21,0.50%,APLP2
prerank,Neutrophil Migration (GO:1990266),-0.9969758064516128,-5.5735903322029685,0.05193075898801598,0.8008617003655116,1.0,1/15,0.40%,LGALS3
prerank,Regulation Of Neurogenesis (GO:0050767),-0.9959839357429718,-5.568912197801683,0.021814006888633754,0.7859028998797845,1.0,1/7,0.50%,APLP2
prerank,Activation Of Protein Kinase Activity (GO:0032147),-0.9984886649874053,-5.5618842188757585,0.02918781725888325,0.7750830236501486,1.0,1/14,0.25%,LEP
prerank,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),-0.9959595959595958,-5.556331564191442,0.07423580786026202,0.7622436848252372,1.0,1/19,0.50%,APLP2
prerank,Regulation Of Mononuclear Cell Migration (GO:0071675),-0.9969849246231157,-5.546361563103554,0.03948896631823461,0.7542670185503104,1.0,1/9,0.40%,LGALS3
prerank,Regulation Of Epithelial Cell Proliferation (GO:0050678),-0.9984863773965691,-5.540499348065447,0.024623803009575923,0.7420683382202327,1.0,1/17,0.25%,LEP
prerank,Granulocyte Chemotaxis (GO:0071621),-0.9969773299748109,-5.49125021664082,0.05019305019305019,0.7805390436295288,1.0,1/14,0.40%,LGALS3
prerank,Positive Regulation Of Mononuclear Cell Migration (GO:0071677),-0.9969818913480886,-5.487316201392275,0.03975903614457831,0.7662372864400413,1.0,1/11,0.40%,LGALS3
prerank,Negative Regulation Of Endocytosis (GO:0045806),-0.9969879518072289,-5.47624472464594,0.022300469483568074,0.7609434424390219,1.0,1/7,0.40%,LGALS3
prerank,Negative Regulation Of Cellular Component Organization (GO:0051129),-0.9969712266532054,-5.4671343293444545,0.06162464985994398,0.752502509698388,1.0,1/18,0.40%,LGALS3
prerank,Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860),-0.9969894631209231,-5.437963642809317,0.011350737797956867,0.7446714803798967,1.0,1/6,0.40%,LGALS3
prerank,Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),-0.9969894631209231,-5.437963642809317,0.011350737797956867,0.7446714803798967,1.0,1/6,0.40%,LGALS3
