Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	-0.9078699048523813	-1.5395035243235848	0.029339853300733496	0.7482568311159	1.0	1/5	0.15%	LEP	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Aminoglycan Biosynthetic Process (GO:0006023)	0.9586499903394348	1.5363113255130583	0.012345679012345678	0.8670429546976997	1.0	1/6	0.25%	HEXA	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Response To Glucose (GO:0009749)	-0.7866618659724158	-1.5345218104915952	0.04371584699453552	0.7560546317271377	1.0	5/9	13.71%	THBS1;LCP1;RACK1;PRKACA;APOA2	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Glycerophospholipid Catabolic Process (GO:0046475)	-0.903740333349053	-1.5339505414947292	0.024691358024691357	0.7432235537943999	1.0	1/5	0.35%	ENPP2	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Positive Regulation Of Interleukin-8 Production (GO:0032757)	-0.7100293634844698	-1.5310938621804993	0.07278481012658228	0.7418501285563969	1.0	1/16	0.15%	LEP	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Synapse Organization (GO:0050808)	0.7820003735165914	1.5302883027880854	0.02929427430093209	0.8881189872824884	1.0	10/28	10.76%	CDH2;AGRN;NRCAM;PTK7;L1CAM;HMCN2;CAST;SDK1;PLXND1;PTPRF	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Chromosome Condensation (GO:0030261)	0.9719721321422311	1.529944588479477	0.003169572107765452	0.8487687051211994	1.0	1/6	0.75%	TTN	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Protein Kinase Activity (GO:0045859)	0.7985108944935686	1.5294030788263882	0.044897959183673466	0.8164184563996616	1.0	2/25	0.75%	EPHA1;TTN	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Establishment Of Cell Polarity (GO:2000114)	-0.8961109039039673	-1.5292663523776098	0.03836317135549872	0.7358420781819187	1.0	2/6	4.05%	RUFY3;RACK1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Golgi Organization (GO:0007030)	0.8592061539478496	1.5241350200804233	0.029895366218236172	0.8349232971056177	1.0	1/13	0.85%	LMAN1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)	-0.8189700374629569	-1.5230149849788268	0.08888888888888889	0.7490251467932313	1.0	1/8	0.15%	LEP	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Tissue Remodeling (GO:0034103)	-0.8347882944663217	-1.5216234238595447	0.07008086253369272	0.7403139898286585	1.0	1/7	0.15%	LEP	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)	-0.8328313253012047	-1.5207603446980158	0.06	0.6454042651764721	1.0	4/7	16.91%	CCT4;CCT5;CCT6A;TCP1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Positive Regulation Of Establishment Of Protein Localization To Telomere (GO:1904851)	-0.8328313253012047	-1.5207603446980158	0.06	0.6454042651764721	1.0	4/7	16.91%	CCT4;CCT5;CCT6A;TCP1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Positive Regulation Of Protein Localization To Cajal Body (GO:1904871)	-0.8328313253012047	-1.5207603446980158	0.06	0.6454042651764721	1.0	4/7	16.91%	CCT4;CCT5;CCT6A;TCP1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203)	-0.8328313253012047	-1.5207603446980158	0.06	0.6454042651764721	1.0	4/7	16.91%	CCT4;CCT5;CCT6A;TCP1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872)	-0.8328313253012047	-1.5207603446980158	0.06	0.6454042651764721	1.0	4/7	16.91%	CCT4;CCT5;CCT6A;TCP1	Sex: M vs F	country, cancer_type, TP, toxicity
