Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Megakaryocyte Differentiation (GO:0030219),-0.9909683893627697,-2.992094995198581,0.04559585492227979,0.5115119749496821,1.0,1/6,1.00%,GP5
prerank,Positive Regulation Of Protein Ubiquitination (GO:0031398),-0.9864593781344032,-2.9831308622003707,0.05846153846153846,0.5558199341067532,1.0,1/5,1.45%,PDCD6
prerank,Regulation Of Fibroblast Migration (GO:0010762),-0.9834420471650778,-2.9823788689604327,0.08559498956158663,0.5395126086486676,1.0,1/6,1.75%,RAC1
prerank,Detection Of Mechanical Stimulus (GO:0050982),-0.9754262788365095,-2.981280616080896,0.10509885535900104,0.5283523773344722,1.0,1/5,2.55%,PIEZO2
prerank,Response To Epidermal Growth Factor (GO:0070849),-0.9884653961885657,-2.9809446868538547,0.04266389177939646,0.5121770499773817,1.0,1/5,1.25%,MAPK1
prerank,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),-0.9864525840441544,-2.9755563350047085,0.057651991614255764,0.5294262788641939,1.0,1/6,1.45%,PDCD6
prerank,Negative Regulation Of Leukocyte Activation (GO:0002695),-0.9859578736208626,-2.9674789965150703,0.05371900826446281,0.5669820481016768,1.0,1/5,1.50%,GRN
prerank,cAMP-mediated Signaling (GO:0019933),-0.9849548645937813,-2.9666858838513006,0.062434963579604576,0.55544806097553,1.0,1/5,1.60%,ADGRG6
prerank,Glycogen Metabolic Process (GO:0005977),-0.9749247743229689,-2.959819305546219,0.12368972746331237,0.5849469227209106,1.0,2/5,2.65%,UGP2;PYGB
prerank,Positive Regulation Of Neuron Apoptotic Process (GO:0043525),-0.9859578736208625,-2.958785031233044,0.06060606060606061,0.5743312047182936,1.0,1/5,1.50%,GRN
prerank,Regulation Of Microvillus Organization (GO:0032530),-0.9924774322968907,-2.957482926403507,0.03270042194092827,0.565814559205366,1.0,1/5,0.85%,FSCN1
prerank,Monoatomic Ion Transport (GO:0006811),-0.9754262788365095,-2.9524463766428717,0.10559006211180125,0.5804848354105698,1.0,1/5,2.55%,PIEZO2
prerank,Positive Regulation Of Microtubule Polymerization (GO:0031116),-0.9839518555667002,-2.9518785304956205,0.08012486992715921,0.5685427202936931,1.0,2/5,1.75%,RPS3;RAC1
prerank,Regulation Of Early Endosome To Late Endosome Transport (GO:2000641),-0.9869047815560776,-2.9500867299846614,0.05851619644723093,0.564234485122484,1.0,1/6,1.25%,MAPK1
prerank,Regulation Of Neutrophil Chemotaxis (GO:0090022),-0.9834420471650778,-2.945557843878822,0.08263598326359832,0.57791982304802,1.0,1/6,1.75%,RAC1
prerank,Positive Regulation Of Lymphocyte Migration (GO:2000403),-0.9964877069744104,-2.9442578307690455,0.017838405036726127,0.5714830372130286,1.0,1/6,0.45%,CCL5
prerank,Endocytic Recycling (GO:0032456),-0.9919719016557951,-2.938215227877202,0.03850156087408949,0.5942469028619544,1.0,1/6,0.90%,CCDC93
prerank,Regulation Of Actin Filament Bundle Assembly (GO:0032231),-0.9834420471650777,-2.9325729808318695,0.08324661810613944,0.6143003761552968,1.0,1/6,1.75%,RAC1
prerank,Regulation Of Dendritic Spine Morphogenesis (GO:0061001),-0.9899699097291876,-2.931426138567814,0.040372670807453416,0.6070694651456202,1.0,1/5,1.10%,RELN
prerank,Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800),-0.9884596086302057,-2.929564570551675,0.048370136698212406,0.6045050200277478,1.0,1/6,1.25%,MAPK1
prerank,Protein Localization To Cell Junction (GO:1902414),-0.9779338014042127,-2.927913167052951,0.11238293444328824,0.6012509179233106,1.0,1/5,2.30%,NECTIN1
prerank,Protein Kinase B Signaling (GO:0043491),-0.9964877069744102,-2.926089046051079,0.026232948583420776,0.5984440282079772,1.0,1/6,0.45%,CCL5
prerank,Positive Regulation Of Extracellular Matrix Organization (GO:1903055),-0.9924774322968906,-2.916962351705757,0.029227557411273485,0.6399777316908598,1.0,1/5,0.85%,FSCN1
prerank,Cellular Response To Virus (GO:0098586),-0.9964894684052156,-2.9156041373098285,0.018769551616266946,0.6347648972325384,1.0,1/5,0.45%,CCL5
prerank,Positive Regulation Of Activated T Cell Proliferation (GO:0042104),-0.9914701455092825,-2.9115495910536087,0.044257112750263436,0.646780515962916,1.0,1/6,0.95%,RPS3
prerank,Positive Regulation Of Interleukin-10 Production (GO:0032733),-0.9909729187562687,-2.9057947320652486,0.029288702928870293,0.6707115385593162,1.0,2/5,1.05%,PIBF1;HSPD1
prerank,Organophosphate Catabolic Process (GO:0046434),-0.9854490717511288,-2.904994975082542,0.07987220447284345,0.6624057621165771,1.0,1/6,1.55%,PDXP
prerank,Post-Translational Protein Modification (GO:0043687),-0.9689067201604814,-2.9034341812200015,0.1402061855670103,0.6600216831882154,1.0,1/5,3.20%,COPS5
prerank,Cellular Response To Steroid Hormone Stimulus (GO:0071383),-0.9884596086302058,-2.9025596299529073,0.05968586387434555,0.6527048674703274,1.0,1/6,1.25%,MAPK1
prerank,Regulation Of Defense Response To Bacterium (GO:1900424),-0.9859578736208625,-2.9005697953659264,0.06790123456790123,0.6533419187762862,1.0,1/5,1.50%,GRN
prerank,Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052),-0.9874560963371799,-2.8986547266143683,0.06451612903225806,0.6525859767532723,1.0,1/6,1.35%,CTSC
prerank,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),-0.9623682890115404,-2.895049844251982,0.19458896982310095,0.6619024367238638,1.0,1/6,3.85%,LGALS3
prerank,Regulation Of Cytokinesis (GO:0032465),-0.9854490717511288,-2.893357694626532,0.07349896480331262,0.6606879876548226,1.0,1/6,1.55%,PDXP
prerank,Regulation Of Dendritic Cell Differentiation (GO:2001198),-0.9623871614844534,-2.8931585558621826,0.17323651452282157,0.6505611507929938,1.0,1/5,3.85%,LGALS3
prerank,Regulation Of Interleukin-12 Production (GO:0032655),-0.9909683893627697,-2.8885205741289357,0.03301384451544196,0.6640522869701727,1.0,2/6,1.05%,PIBF1;HSPD1
prerank,Ganglioside Metabolic Process (GO:0001573),-0.9674022066198594,-2.886606990394583,0.14760914760914762,0.6625111403748977,1.0,1/5,3.35%,ST8SIA4
prerank,Positive Regulation Of Type I Interferon Production (GO:0032481),-0.9904714142427282,-2.8820352443502992,0.04171011470281543,0.6758086753887506,1.0,1/5,1.05%,HSPD1
prerank,Stress-Activated MAPK Cascade (GO:0051403),-0.9884596086302055,-2.881576458804337,0.05997931747673216,0.6665935709835741,1.0,1/6,1.25%,MAPK1
prerank,Positive Regulation Of Monoatomic Ion Transport (GO:0043270),-0.9964877069744104,-2.878444179143494,0.014752370916754479,0.6717505203511004,1.0,1/6,0.45%,CCL5
prerank,T Cell Mediated Immunity (GO:0002456),-0.9722793521413088,-2.8766114053468623,0.1282316442605998,0.6705935050615617,1.0,1/6,2.60%,C4BPA
prerank,Negative Regulation Of Mitochondrion Organization (GO:0010823),-0.9784353059177533,-2.8766061489443713,0.10916580844490216,0.6603075908423506,1.0,1/5,2.25%,GPX1
prerank,Protein Neddylation (GO:0045116),-0.9689067201604815,-2.8703418710308783,0.14507772020725387,0.6822960202886392,1.0,1/5,3.20%,COPS5
prerank,Protein Kinase A Signaling (GO:0010737),-0.9568706118355066,-2.8635199534499365,0.20267489711934156,0.7085458287560258,1.0,1/5,4.40%,EZR
prerank,Negative Regulation Of Immune Effector Process (GO:0002698),-0.962888665997994,-2.8631959666227758,0.1754932502596054,0.7002976171529066,1.0,2/5,3.85%,GRN;LGALS3
prerank,Peptidyl-Threonine Modification (GO:0018210),-0.988453815261044,-2.8599888076953994,0.054279749478079335,0.7065413110728687,1.0,1/7,1.25%,MAPK1
prerank,Histone Acetylation (GO:0016573),-0.9563691073219659,-2.8599693899501992,0.20040899795501022,0.6966200706986427,1.0,1/5,4.45%,EP400
prerank,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),-0.9623682890115404,-2.859424598097363,0.20414507772020726,0.689001531153525,1.0,1/6,3.85%,LGALS3
prerank,Cellular Response To Type II Interferon (GO:0071346),-0.9964859437751005,-2.8561907618043163,0.014553014553014554,0.6953372885447286,1.0,1/7,0.45%,CCL5
prerank,Granulocyte Activation (GO:0036230),-0.9964877069744104,-2.8558156549461122,0.018808777429467086,0.688137700053502,1.0,1/6,0.45%,CCL5
prerank,Fat Cell Differentiation (GO:0045444),-0.9618665328650275,-2.85543564957743,0.20725388601036268,0.6801281546285901,1.0,1/6,3.90%,ERAP1
prerank,Positive Regulation Of Lymphocyte Activation (GO:0051251),-0.9904714142427281,-2.854753378506417,0.041407867494824016,0.6738858862436072,1.0,1/5,1.05%,HSPD1
prerank,Fatty Acid Beta-Oxidation (GO:0006635),-0.9694082246740221,-2.8481269394640742,0.15625,0.6932782744368302,1.0,1/5,3.15%,ECI1
prerank,Positive Regulation Of Response To Biotic Stimulus (GO:0002833),-0.9864593781344033,-2.8404225436712593,0.07106076210092688,0.7165112753437132,1.0,2/5,1.50%,CCL5;GRN
prerank,Regulation Of Filopodium Assembly (GO:0051489),-0.992473657802308,-2.838706567685447,0.032359081419624215,0.7151941332024266,1.0,1/6,0.85%,FSCN1
prerank,Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),-0.9864525840441545,-2.834131330603064,0.06301652892561983,0.7252273106307281,1.0,1/6,1.45%,PDCD6
prerank,Positive Chemotaxis (GO:0050918),-0.9623871614844532,-2.8333362479910074,0.1825726141078838,0.7189872391409038,1.0,1/5,3.85%,LGALS3
prerank,Regulation Of Neuron Migration (GO:2001222),-0.9899598393574298,-2.831019382403248,0.05783385909568875,0.7193129396646524,1.0,1/7,1.10%,RELN
prerank,Regulation Of Amide Metabolic Process (GO:0034248),-0.9698946312092321,-2.8164739823704843,0.16300940438871472,0.772822335842467,1.0,1/6,3.10%,PGAM1
prerank,Regulation Of T Cell Migration (GO:2000404),-0.9964859437751002,-2.8158665286275846,0.024287222808870117,0.765471892589428,1.0,1/7,0.45%,CCL5
prerank,Regulation Of Extracellular Matrix Disassembly (GO:0010715),-0.9924736578023079,-2.8141478922600087,0.03761755485893417,0.7644074140290953,1.0,1/6,0.85%,FSCN1
prerank,Negative Regulation Of Lymphocyte Activation (GO:0051250),-0.9912141891668972,-2.812927799467919,0.03582718651211802,0.7600589077431475,1.0,1/6,0.15%,PIBF1
prerank,Skeletal Muscle Tissue Development (GO:0007519),-0.9794383149448346,-2.8101439593216213,0.10973084886128365,0.7541327306274569,1.0,1/5,2.15%,MYOD1
prerank,Skeletal Muscle Organ Development (GO:0060538),-0.9794383149448346,-2.8101439593216213,0.10973084886128365,0.7541327306274569,1.0,1/5,2.15%,MYOD1
prerank,Regulation Of Mitotic Nuclear Division (GO:0007088),-0.985449071751129,-2.80635992557254,0.07716371220020855,0.7614644585310625,1.0,1/6,1.55%,PDXP
prerank,Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),-0.9688911189162066,-2.8039083591163783,0.16649323621227888,0.7633265522006774,1.0,1/6,3.20%,COPS5
prerank,Metal Ion Transport (GO:0030001),-0.9964859437751004,-2.802988355027885,0.010582010582010581,0.758182452526447,1.0,1/7,0.45%,CCL5
prerank,"Blood Coagulation, Intrinsic Pathway (GO:0007597)",-0.9909638554216867,-2.801395769198824,0.0502092050209205,0.7558780196624857,1.0,1/7,1.00%,GP5
prerank,Glycerophospholipid Catabolic Process (GO:0046475),-0.9729187562688065,-2.7987188947524566,0.12551867219917012,0.7579148177273449,1.0,1/5,2.80%,PRDX6
prerank,Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038),-0.982940291018565,-2.7985229527644693,0.08966244725738397,0.7504564926551257,1.0,1/6,1.80%,MIA3
prerank,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),-0.9749121926743602,-2.7932879979827447,0.1344364012409514,0.7638995460829918,1.0,1/6,2.60%,C4BPA
prerank,Regulation Of Cell Division (GO:0051302),-0.9854417670682729,-2.791037886339276,0.07966457023060797,0.7643389340815897,1.0,1/7,1.55%,PDXP
prerank,Ventricular Septum Development (GO:0003281),-0.9583751253761283,-2.788916827926625,0.19267015706806281,0.7642773619229067,1.0,1/5,4.25%,ROBO1
prerank,Metaphase Plate Congression (GO:0051310),-0.9994979919678714,-2.787183774301302,0.005241090146750524,0.7627672071602897,1.0,1/7,0.15%,PIBF1
prerank,Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),-0.9899699097291876,-2.7828720882757656,0.05202913631633715,0.7711692693498694,1.0,1/5,1.10%,RELN
prerank,Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),-0.9563691073219659,-2.7813074165988723,0.2122153209109731,0.7692648669900152,1.0,1/5,4.45%,EP400
prerank,Unsaturated Fatty Acid Metabolic Process (GO:0033559),-0.9784244856999497,-2.7807758222660466,0.12980269989615784,0.7632899824150953,1.0,1/6,2.25%,GPX1
prerank,Negative Regulation Of Protein Kinase B Signaling (GO:0051898),-0.9864457831325302,-2.7798831496394873,0.06813417190775681,0.7592037905282231,1.0,1/7,1.45%,PDCD6
prerank,post-Golgi Vesicle-Mediated Transport (GO:0006892),-0.9919719016557953,-2.779378585028244,0.046680497925311204,0.7531590939319839,1.0,1/6,0.90%,CCDC93
prerank,Regulation Of Actin Filament Depolymerization (GO:0030834),-0.9854490717511288,-2.776329462713898,0.07652533609100311,0.7563799147572549,1.0,1/6,1.55%,PDXP
prerank,Regulation Of Neurotransmitter Receptor Activity (GO:0099601),-0.9899648770697439,-2.776038772989766,0.05555555555555555,0.7500149809442389,1.0,1/6,1.10%,RELN
prerank,Cellular Response To Heat (GO:0034605),-0.9864457831325301,-2.768995049791924,0.07572614107883817,0.7658903070100027,1.0,1/7,1.45%,PDCD6
prerank,Fatty Acid Catabolic Process (GO:0009062),-0.9693928750627194,-2.7676743656874185,0.17628541448058763,0.7627778563437463,1.0,1/6,3.15%,ECI1
prerank,Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799),-0.988453815261044,-2.766684867922673,0.06019007391763464,0.7587378183752306,1.0,1/7,1.25%,MAPK1
prerank,Positive Regulation Of Phospholipase Activity (GO:0010518),-0.9964877069744104,-2.764296352950178,0.022750775594622543,0.7595348615550918,1.0,1/6,0.45%,CCL5
prerank,Negative Regulation Of Endocytosis (GO:0045806),-0.9628514056224898,-2.7637459849992516,0.21541710665258712,0.7540688544421704,1.0,2/7,3.85%,RAC1;LGALS3
prerank,Protein Deubiquitination (GO:0016579),-0.968875502008032,-2.7634475009808286,0.18440463645943098,0.7484373958968821,1.0,1/7,3.20%,COPS5
prerank,Arachidonic Acid Metabolic Process (GO:0019369),-0.9784244856999498,-2.7632081856653574,0.11819116135662898,0.7423101107774203,1.0,1/6,2.25%,GPX1
prerank,Regulation Of Microtubule Polymerization (GO:0031113),-0.9839438033115905,-2.7602065717032134,0.0899581589958159,0.7450999082413923,1.0,2/6,1.75%,RPS3;RAC1
prerank,Positive Regulation Of Signaling (GO:0023056),-0.9804413239719159,-2.7584842645526186,0.1040582726326743,0.7437243800142053,1.0,1/5,2.05%,CLSTN1
prerank,Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860),-0.9573507275464124,-2.7544209551791,0.23375262054507337,0.7429231440532544,1.0,2/6,4.40%,LGALS3;EZR
prerank,Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),-0.9573507275464124,-2.7544209551791,0.23375262054507337,0.7429231440532544,1.0,2/6,4.40%,LGALS3;EZR
prerank,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),-0.9964877069744105,-2.7542313663089666,0.02182952182952183,0.7368303881099605,1.0,1/6,0.45%,CCL5
prerank,Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283),-0.9909593169261678,-2.7539293242706955,0.055381400208986416,0.7314513747371153,1.0,1/8,1.00%,GP5
prerank,Regulation Of Glycolytic Process (GO:0006110),-0.969879518072289,-2.7469808583812814,0.18343815513626835,0.7466544527625883,1.0,1/7,3.10%,PGAM1
prerank,Positive Regulation Of Secretion (GO:0051047),-0.9663823381836427,-2.7444160358592127,0.17573221757322174,0.7474793605696273,1.0,1/6,3.45%,FLNB
prerank,Lytic Vacuole Organization (GO:0080171),-0.9859508278976414,-2.7431947106706587,0.07453416149068323,0.7449336807217583,1.0,1/6,1.50%,GRN
prerank,Regulation Of Double-Strand Break Repair (GO:2000779),-0.956369107321966,-2.741088073430763,0.22142857142857142,0.7446965206313167,1.0,1/5,4.45%,EP400
prerank,Gliogenesis (GO:0042063),-0.989964877069744,-2.740337015051083,0.05956112852664577,0.7411120357438868,1.0,1/6,1.10%,RELN
prerank,Neuron Migration (GO:0001764),-0.9839276745354095,-2.739080112744117,0.08376963350785341,0.7385005386230754,1.0,2/8,1.75%,RELN;RAC1
prerank,Regulation Of Cell Size (GO:0008361),-0.9809593877568693,-2.7378729324666002,0.10729166666666666,0.7358339488358492,1.0,1/7,1.75%,RAC1
prerank,Positive Regulation Of Peptide Hormone Secretion (GO:0090277),-0.9663823381836427,-2.7356591814988254,0.1825726141078838,0.7356369941071321,1.0,1/6,3.45%,FLNB
prerank,Positive Regulation Of Response To Wounding (GO:1903036),-0.9859508278976415,-2.731952392013559,0.08609958506224066,0.7395569977845323,1.0,1/6,1.50%,GRN
prerank,Artery Development (GO:0060840),-0.9583542398394379,-2.7277461992329797,0.22577209797657083,0.7452424252928657,1.0,1/6,4.25%,ROBO1
prerank,Chaperone-Mediated Protein Complex Assembly (GO:0051131),-0.9904618473895582,-2.7272564398314985,0.04612159329140461,0.7406366544936659,1.0,1/7,1.05%,HSPD1
prerank,Energy Reserve Metabolic Process (GO:0006112),-0.979929754139488,-2.726655714442975,0.11526479750778816,0.7365383705499543,1.0,1/6,2.10%,UGP2
prerank,Lipid Biosynthetic Process (GO:0008610),-0.981444332998997,-2.7260355765537505,0.10493827160493827,0.732564954999618,1.0,1/5,1.95%,HSD17B8
prerank,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),-0.9568273092369477,-2.7256494529572164,0.24947807933194155,0.7279160505338944,1.0,1/7,4.40%,EZR
prerank,Regulation Of Cell Cycle Process (GO:0010564),-0.985449071751129,-2.721181809758268,0.0865979381443299,0.7346082229684833,1.0,1/6,1.55%,PDXP
prerank,Positive Regulation Of Cell Activation (GO:0050867),-0.9909593169261678,-2.7211181748596838,0.06230200633579725,0.7295229231234003,1.0,1/8,1.00%,GP5
prerank,Regulation Of Supramolecular Fiber Organization (GO:1902903),-0.9784244856999498,-2.719865972103686,0.13883089770354906,0.7271223297046211,1.0,1/6,2.25%,GPX1
prerank,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),-0.989964877069744,-2.7171211314428656,0.04512067156348373,0.7288498726589475,1.0,1/6,1.10%,RELN
prerank,Negative Regulation Of Interleukin-2 Production (GO:0032703),-0.9568273092369477,-2.7118370390713773,0.26119402985074625,0.7366678889265689,1.0,1/7,4.40%,EZR
prerank,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),-0.9633534136546184,-2.705664299923671,0.22433862433862434,0.7472020844959665,1.0,2/7,3.80%,PDCD6;CYCS
prerank,Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285),-0.9809236947791165,-2.701582587533657,0.12210526315789473,0.7517165122485937,1.0,1/7,2.00%,PLXND1
prerank,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),-0.9889070203154302,-2.701361085064,0.06315789473684211,0.746807136534885,1.0,1/7,1.05%,HSPD1
prerank,Positive Regulation Of Macrophage Migration (GO:1905523),-0.9889558232931726,-2.7011956047183374,0.06602768903088392,0.7366700891089359,1.0,2/7,1.25%,CCL5;MAPK1
prerank,Positive Regulation Of Macrophage Chemotaxis (GO:0010759),-0.9889558232931726,-2.7011956047183374,0.06602768903088392,0.7366700891089359,1.0,2/7,1.25%,CCL5;MAPK1
prerank,Cell Migration Involved In Sprouting Angiogenesis (GO:0002042),-0.9804744993567291,-2.7009037334536576,0.10189075630252101,0.7319916160114245,1.0,1/5,1.80%,MIA3
prerank,Positive Regulation Of DNA Repair (GO:0045739),-0.9914658634538152,-2.6999558820254648,0.044745057232049947,0.7291909636904985,1.0,1/7,0.95%,RPS3
prerank,Cellular Response To cAMP (GO:0071320),-0.9568273092369477,-2.6899221708417445,0.25603357817418676,0.7477826689299696,1.0,1/7,4.40%,EZR
prerank,Long-Chain Fatty Acid Metabolic Process (GO:0001676),-0.9784136546184737,-2.6855902999623456,0.14137214137214138,0.7521167219497426,1.0,1/7,2.25%,GPX1
prerank,Positive Regulation Of Lamellipodium Assembly (GO:0010592),-0.9839276745354094,-2.685023655185693,0.10267379679144385,0.7481349078890704,1.0,2/8,1.75%,FSCN1;RAC1
prerank,Regulation Of Synapse Assembly (GO:0051963),-0.9809236947791163,-2.6830172012288194,0.11449579831932773,0.7473233935117276,1.0,2/7,2.05%,LRRC4B;CLSTN1
prerank,Regulation Of Osteoblast Differentiation (GO:0045667),-0.972375690607735,-2.6823755185732443,0.16455696202531644,0.7435838861125896,1.0,1/8,2.85%,CCN4
prerank,Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876),-0.9919678714859437,-2.6821543891279536,0.05,0.7392271271333345,1.0,1/7,0.90%,CCDC93
prerank,Regulation Of RNA Metabolic Process (GO:0051252),-0.9734069242348218,-2.681642676939226,0.15392561983471073,0.73513606329113,1.0,2/6,2.80%,MYOD1;PRDX6
prerank,Fatty Acid Biosynthetic Process (GO:0006633),-0.981444332998997,-2.680824620442138,0.10666666666666667,0.7320970735459295,1.0,1/5,1.95%,HSD17B8
prerank,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",-0.9729051680883091,-2.6786312039857645,0.1600831600831601,0.7317085538009049,1.0,1/6,2.80%,PRDX6
prerank,Regulation Of Cellular Component Size (GO:0032535),-0.9809510671817512,-2.6779881871651177,0.1164021164021164,0.7281933103018094,1.0,1/8,1.75%,RAC1
prerank,Lysosome Organization (GO:0007040),-0.9859437751004015,-2.677200667263843,0.0794148380355277,0.7249781159121206,1.0,1/7,1.50%,GRN
prerank,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),-0.9633901705115347,-2.676902347234341,0.18360995850622408,0.7208452338361675,1.0,2/5,3.80%,UQCRB;CYCS
prerank,Positive Regulation Of Viral Process (GO:0048524),-0.9964841788046209,-2.6716157332006647,0.02959830866807611,0.7266433180909967,1.0,1/8,0.45%,CCL5
prerank,Positive Regulation Of Focal Adhesion Assembly (GO:0051894),-0.983425414364641,-2.6667154153450814,0.09957627118644068,0.7314141877657849,1.0,1/8,1.75%,RAC1
prerank,Positive Regulation Of DNA Recombination (GO:0045911),-0.9563472152533867,-2.6666262639303135,0.24844074844074845,0.7269184989098929,1.0,1/6,4.45%,EP400
prerank,Cytoplasmic Microtubule Organization (GO:0031122),-0.9568273092369477,-2.665192796677226,0.26778242677824265,0.7251012732387594,1.0,1/7,4.40%,EZR
prerank,Nucleotide-Excision Repair (GO:0006289),-0.8928223963063799,-2.663481824169181,0.21014492753623187,0.7236960222960032,1.0,1/5,0.85%,FSCN1
prerank,Aorta Development (GO:0035904),-0.958354239839438,-2.662672577600577,0.23336853220696938,0.7209293245958954,1.0,1/6,4.25%,ROBO1
prerank,Mitotic Metaphase Plate Congression (GO:0007080),-0.9994977398292317,-2.658473827487158,0.004201680672268907,0.7240814061618,1.0,1/8,0.15%,PIBF1
