Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Chaperone-Mediated Protein Complex Assembly (GO:0051131),-0.485441767068273,-2.804556030678618,0.06762295081967214,1.0,1.0,7/7,100.00%,HSPD1;CCT2;CLU;HSPA4;HSP90AA1;HSP90AB1;PTGES3
prerank,Detection Of Bacterium (GO:0016045),-0.5521564694082247,-2.8030700478552704,0.05358948432760364,1.0,1.0,5/5,100.00%,PGLYRP2;HLA-A;SSC5D;HLA-DRB1;HLA-B
prerank,Protein Deubiquitination (GO:0016579),-0.4869477911646586,-2.7346401547264247,0.07339449541284404,1.0,1.0,7/7,100.00%,USP14;USP5;COPS5;UCHL3;USP15;BABAM1;YOD1
prerank,Post-Translational Protein Modification (GO:0043687),-0.5667001003009027,-2.712856633467984,0.06612410986775177,1.0,1.0,5/5,100.00%,FAM20C;PRKCD;COPS5;UCHL3;FN3K
prerank,Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016),-0.5100300902708125,-2.6942704305405787,0.06262626262626263,1.0,1.0,5/5,100.00%,SIRPA;APLP2;APOD;F2;CHID1
prerank,Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),-0.5112895132965378,-2.652504028841965,0.06981519507186858,1.0,1.0,6/6,100.00%,COPS4;GPS1;COPS5;COPS6;HSP90AA1;HSP90AB1
prerank,Killing By Host Of Symbiont Cells (GO:0051873),-0.41315261044176704,-2.616560526255412,0.05257731958762887,1.0,1.0,7/7,100.00%,GAPDH;CFHR5;CAMP;F2;DCD;CFHR2;CFHR1
prerank,Regulation Of Coagulation (GO:0050818),-0.5315947843530592,-2.594595408808823,0.06974358974358974,1.0,1.0,5/5,100.00%,F2RL1;PROCR;PROC;GP1BA;F2
prerank,Regulation Of Neurogenesis (GO:0050767),-0.4728915662650602,-2.5527745008569447,0.08213552361396304,1.0,1.0,7/7,100.00%,DOCK7;HMGB2;MME;APLP2;B2M;TGM2;SERPINF1
prerank,Receptor-Mediated Virion Attachment To Host Cell (GO:0046813),-0.5051432049446892,-2.544869016547272,0.06680161943319839,1.0,1.0,1/5,0.65%,DPP4
prerank,Endothelium Development (GO:0003158),-0.42599096838936273,-2.4999565208265238,0.06415478615071284,1.0,1.0,6/6,100.00%,KDR;CD34;FSTL1;PECAM1;EDF1;PDCD10
