Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Protein Maturation (GO:0051604),-0.008598887202832575,-0.021118239866868043,0.9032921810699589,0.9886129739741321,1.0,22/22,100.00%,CPN1;DDI2;BMP1;CNTN1;LONP2;NCSTN;ADAM10;GALNT2;F7;CPM;F12;MME;CTSS;GLRX3;BACE2;CCS;CPD;CTSG;SRGN;CASP3;ADAMTS13;HSPD1
prerank,Regulation Of Interleukin-6 Production (GO:0032675),-0.008598887202832575,-0.02091731931353589,0.9093717816683831,0.988480742932591,1.0,22/22,100.00%,F2RL1;MBL2;BPI;SIRPA;NMBR;AIF1;MMP8;LILRA2;HLA-B;CD84;ARRB1;APP;LEP;HMGB1;LCP1;ORM1;GAS6;IL6R;LILRB2;GBA1;PTPN6;HSPD1
prerank,Extracellular Structure Organization (GO:0043062),-0.009118541033434652,-0.02066222076670038,0.9052523171987642,0.9885077309969214,1.0,25/25,100.00%,COL4A2;COL9A2;PXDN;MMP8;COL1A1;SPINT1;COL16A1;POSTN;COL5A2;APP;MMP3;COL3A1;ECM2;ADAMTSL4;RECK;MMP2;MMP9;COL14A1;COL1A2;COL15A1;SPINK5;COL5A1;TGFBI;APLP1;ADAMTS13
prerank,Regulation Of Protein Metabolic Process (GO:0051246),-0.007575757575757576,-0.019955950405283054,0.9130879345603272,0.9895418812407676,1.0,19/19,100.00%,EIF4E;CYFIP1;APOE;ACE;SHH;FKBP1A;SERPINB4;CSF1;LDLR;APP;AGT;ANGPTL8;MTPN;EIF2S1;LILRB2;GBA1;TGFB1;HSP90AB1;CNDP1
prerank,External Encapsulating Structure Organization (GO:0045229),-0.009127789046653144,-0.01970382867908091,0.8956611570247934,0.9895358886000232,1.0,27/27,100.00%,COL4A2;COL9A2;PXDN;MMP8;COL1A1;SPINT1;COL16A1;POSTN;COL5A2;HRNR;APP;MMP3;COL3A1;ECM2;ADAMTSL4;RECK;MMP2;MMP9;COL14A1;TGM1;COL1A2;COL15A1;SPINK5;COL5A1;TGFBI;APLP1;ADAMTS13
prerank,Regulation Of Macromolecule Metabolic Process (GO:0060255),-0.007587253414264037,-0.018790606366678064,0.9085303186022611,0.9911404292811568,1.0,22/22,100.00%,FUBP1;APOE;TSKU;IGF1;SHH;SART3;SIRPA;PTPRC;AIF1;AFF2;CDH1;CHD6;HNRNPD;LDLR;APP;CRNN;GBA1;HINFP;IHH;MEGF8;ATP1B1;CNDP1
prerank,Positive Regulation Of Programmed Cell Death (GO:0043068),-0.008633824276282375,-0.01831691855694516,0.8756530825496343,0.9917169212553681,1.0,30/30,100.00%,EMILIN1;BAX;TGM2;BID;FAS;SOD1;CTSD;PIDD1;ATF6;ITGB1;LGALS1;ITGA6;CLU;GPLD1;SNCA;HMGB1;ADAMTSL4;IGFBP3;OLFM1;EMILIN2;PTPA;DNM1L;DNM2;MNDA;HTRA1;RACK1;KNG1;SMPD1;CASP3;HSPD1
prerank,Protein Processing (GO:0016485),-0.009141696292534281,-0.01792740167545563,0.8972250770811921,0.9921020066507523,1.0,30/30,100.00%,CD5L;CPN1;DDI2;BMP1;CNTN1;LONP2;HM13;NCSTN;ADAM10;C1R;CTSH;PIDD1;CLN5;F7;CPM;F9;F12;C1RL;MME;CTSS;CTSL;BACE2;CPD;HGFAC;CTSG;MASP1;SRGN;PCSK9;GGT1;ADAMTS13
prerank,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),-0.004513540621865597,-0.017681894393204414,0.9849094567404426,0.9919629707671958,1.0,5/5,100.00%,LEPR;LEP;CYCS;ADGRF5;UQCRB
prerank,Protein Localization To Membrane (GO:0072657),-0.007095793208312215,-0.01576815802803245,0.9055441478439425,0.9963383974651272,1.0,26/26,100.00%,ACTN2;FRMPD1;EHD1;JUP;RAPGEF2;PIGR;BID;PSMD10;CDH1;EHD3;AGRN;FLNA;ITGB2;GAS6;RDX;RAB6A;RAB8B;ANK1;EZR;RAB10;ITGAL;ADIPOQ;RAB8A;ATP1B1;F11R;MADCAM1
