Protein	coef	HR	pvalue	CI_lower	CI_upper	adj_pvalue
PDE9A	-0.5816180553858242	0.5589931525385777	0.4369263778505198	0.12899362961999497	2.422393613588046	0.6038256961105403
KRT35	0.2604568308250145	1.2975226996588844	0.6038256961105403	0.4851412880718295	3.47025742298976	0.6038256961105403
