Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Glycoprotein Metabolic Process (GO:0009100)	-0.9949596774193549	-6.467101576560651	0.06756756756756757	0.6563554759963737	1.0	1/15	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Neuron Apoptotic Process (GO:0043523)	-0.9949647532729106	-6.451257876524085	0.0694300518134715	0.6556045228390691	1.0	1/13	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Protein Localization To Nucleus (GO:1900180)	-0.9949748743718593	-6.43699546859526	0.048205128205128206	0.6517564754374355	1.0	1/9	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Activation Of Protein Kinase Activity (GO:0032147)	-0.9949622166246852	-6.429274723931048	0.07312049433573635	0.6415059377234793	1.0	1/14	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Interleukin-8 Production (GO:0032757)	-0.994957135653051	-6.4282802785507	0.08713692946058091	0.6237802081008135	1.0	1/16	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Neuron Death (GO:1901215)	-0.9949596774193549	-6.4262959287913155	0.08254963427377221	0.608273046380493	1.0	1/15	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Small GTPase Mediated Signal Transduction (GO:0007264)	-0.9949647532729102	-6.413348954115048	0.07172557172557173	0.6093374822160187	1.0	1/13	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Glucose Homeostasis (GO:0042593)	-0.9949723479135241	-6.4107466943612135	0.05527123848515865	0.5963660873966197	1.0	1/10	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Mitotic Spindle Organization (GO:0007052)	-0.9959697732997481	-6.362616142953429	0.06424870466321243	0.6433145185853358	1.0	1/14	0.50%	STAG1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Protein Ubiquitination (GO:0031396)	-0.9949773982923156	-6.358524711545344	0.03885480572597137	0.6322615598295471	1.0	1/8	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Monocarboxylic Acid Transport (GO:0015718)	-0.9994974874371859	-6.357643039249762	0.011293634496919919	0.6169498341426348	1.0	1/9	0.15%	ABCC2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	-0.9949799196787148	-6.336020105213809	0.035641547861507125	0.6334124560087084	1.0	1/7	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Peptidyl-Lysine Modification (GO:0018205)	-0.9949799196787148	-6.3217994315874915	0.028513238289205704	0.635777117835012	1.0	1/7	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Transport Across Blood-Brain Barrier (GO:0150104)	-0.9994972347913522	-6.290512239103515	0.010427528675703858	0.6541418454207371	1.0	1/10	0.15%	ABCC2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Protein Secretion (GO:0009306)	-0.9949596774193548	-6.28812766952355	0.07739938080495357	0.6417185361854462	1.0	1/15	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Vascular Transport (GO:0010232)	-0.9994977398292316	-6.247050658176309	0.006224066390041493	0.6719008177120013	1.0	1/8	0.15%	ABCC2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Protein Localization (GO:1903829)	-0.9949773982923156	-6.23695977594283	0.03987730061349693	0.665312367037777	1.0	1/8	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Kinase Activity (GO:0033673)	-0.9949647532729105	-6.182395305587921	0.07365145228215768	0.7027423057264764	1.0	1/13	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Defense Response (GO:0031347)	-0.994957135653051	-6.121358531584983	0.08941418293936279	0.7520859065891915	1.0	1/16	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Spindle Assembly (GO:0051225)	-0.9959738298943129	-6.113064623842206	0.061139896373056994	0.7427354040505456	1.0	1/12	0.50%	STAG1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Rho Protein Signal Transduction (GO:0007266)	-0.9969849246231157	-6.107943230230157	0.033776867963152504	0.7307615983479239	1.0	1/9	0.40%	ARHGDIB	TP: T2 vs T0	country, cancer_type, toxicity
